,passport_id,region,platform,user_type_cars_name,number_ads,revenue,vas,combined,combined_weight,group
4921,131853387,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
105504,132376608,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
116682,142052074,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
1165,134045161,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
134164,135900413,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
61082,144415944,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
130032,142643300,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
56650,133123787,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
52387,143514398,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
96824,133326553,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
109385,140122780,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
107469,133528023,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
41547,144418054,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
68673,137775429,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
5251,138805450,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
92861,137976037,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
18715,144078840,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
99027,144358526,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
45167,140313101,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
30699,133052437,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
45136,134121815,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
15895,136489403,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
69532,142518488,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
53041,143619138,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
112652,143847850,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
59495,137203083,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
85956,124032667,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
22841,133879665,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
127308,124772878,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
148,125170950,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
82685,129805503,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
90122,143052202,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
127066,141514401,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
96265,143774760,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
98042,132097669,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
88033,132167991,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
126399,136393433,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
53563,143636554,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
102562,124071837,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
51059,144403910,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
101703,124212339,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
127962,136814519,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
67615,139855332,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
10451,134559751,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
58387,133003321,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
61356,135303875,Пермь,android,cars_simple,3,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
69111,132257330,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
62069,141867573,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
17888,128128783,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
55298,140956835,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
99999,124727142,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
97615,142262440,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
95143,144388958,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
98228,134280099,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
118579,123476719,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
32452,144135042,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
116329,127207037,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
20650,135586917,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
110280,135636617,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
702,143635380,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
64657,123631529,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
4144,142470094,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
126490,131546411,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
81209,142244180,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
13219,123807228,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
10101,143089984,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
3532,135741933,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
115582,133800991,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
7857,134663445,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
94992,135315479,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
87101,133553689,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
10333,138722540,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
10301,136524009,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
116215,138815854,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
69615,143009642,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
19323,131666375,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
43855,133805043,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
15640,134197877,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
32401,143537612,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
45401,132192479,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
43427,136680631,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
2800,125410206,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
123545,144407818,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
88641,138364860,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
129650,125127970,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
100692,131816773,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
71826,142415948,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
56649,123829564,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
45107,124159829,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
91192,133563329,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
47694,123902597,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
67061,141424681,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
84223,129622381,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
98807,144401586,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
48090,135534151,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
90736,141219769,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
109564,125434762,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
60818,140158819,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
122845,123756266,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
41848,143505540,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
19731,141994242,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
37603,137767061,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
5707,143833460,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
40077,141613005,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
86801,123488487,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
55974,138603964,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
17437,132988013,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
4449,124718385,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
76266,141342693,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
130783,142620650,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
16331,133212839,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
4935,134438241,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
33137,137906275,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
131238,136835175,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
113004,144420202,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
56772,133237189,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
16090,142155506,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
81851,138653988,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
122254,143134184,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
103615,133149713,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
43924,144193906,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
110870,140907983,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
113885,142382032,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
61340,131026311,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
37000,133684029,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
107763,143685770,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
104190,143854588,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
77889,132696668,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
55215,144174360,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
73685,144171198,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
105553,131505947,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
45193,136852947,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
102599,133032675,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
123983,143476486,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
126363,136333305,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
108862,140637675,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
76015,137092327,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
130726,141508223,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
20005,138329840,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
128878,126844429,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
82125,133708655,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
24783,141399087,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
133640,135145821,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
79536,133737125,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
95617,144393048,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
49342,134339395,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
